-4.812 -2.612 0.000138481
-4.812 -2.512 0.000150512
-4.812 -2.412 0.000156657
-4.812 -2.312 0.00015428
-4.812 -2.212 0.000140736
-4.812 -2.112 0.000113622
-4.812 -2.012 7.10187e-05
-4.812 -1.912 1.17144e-05
-4.812 -1.812 -6.45607e-05
-4.812 -1.712 -0.000156812
-4.812 -1.612 -0.000262349
-4.812 -1.512 -0.000376307
-4.812 -1.412 -0.000491224
-4.812 -1.312 -0.000596853
-4.812 -1.212 -0.000680336
-4.812 -1.112 -0.000726888
-4.812 -1.012 -0.000721111
-4.812 -0.912 -0.000649019
-4.812 -0.812 -0.000500707
-4.812 -0.712 -0.0002734
-4.812 -0.612 2.57319e-05
-4.812 -0.512 0.000377842
-4.812 -0.412 0.000752695
-4.812 -0.312 0.00111156
-4.812 -0.212 0.00141267
-4.812 -0.112 0.00161815
-4.812 -0.012 0.00170093
-4.812 0.088 0.00164986
-4.812 0.188 0.00147183
-4.812 0.288 0.00119045
-4.812 0.388 0.000841566
-4.812 0.488 0.00046669
-4.812 0.588 0.000105846
-4.812 0.688 -0.000208327
-4.812 0.788 -0.000454133
-4.812 0.888 -0.000621697
-4.812 0.988 -0.000711637
-4.812 1.088 -0.000732422
-4.812 1.188 -0.000697318
-4.812 1.288 -0.000621582
-4.812 1.388 -0.000520279
-4.812 1.488 -0.000406797
-4.812 1.588 -0.000292031
-4.812 1.688 -0.00018409
-4.812 1.788 -8.84241e-05
-4.812 1.888 -8.1962e-06
-4.812 1.988 5.52367e-05
-4.812 2.088 0.000101873
-4.812 2.188 0.000132717
-4.812 2.288 0.000149531
-4.812 2.388 0.00015461
-4.812 2.488 0.00015055
-4.812 2.588 0.000139998
-4.812 2.688 0.000125408
-4.812 2.788 0.000108868
-4.812 2.888 9.19999e-05
-4.812 2.988 7.59465e-05
-4.812 3.088 6.1416e-05
-4.812 3.188 4.87643e-05
-4.812 3.288 3.80872e-05
-4.812 3.388 2.93063e-05
-4.812 3.488 2.22411e-05
-4.812 3.588 1.66623e-05
-4.812 3.688 1.23295e-05
-4.812 3.788 9.01372e-06
-4.812 3.888 6.51043e-06
-4.812 3.988 4.64449e-06
-4.812 4.088 3.27078e-06
-4.812 4.188 2.27204e-06
-4.812 4.288 1.55538e-06
-4.812 4.388 1.04843e-06
-4.812 4.488 6.95566e-07
-4.812 4.588 4.54542e-07
-4.812 4.688 2.93614e-07
-4.812 4.788 1.8917e-07
-4.812 4.888 1.23826e-07
-4.712 -4.912 -1.27433e-07
-4.712 -4.812 -8.14803e-08
-4.712 -4.712 6.56586e-09
-4.712 -4.612 1.56405e-07
-4.712 -4.512 3.9495e-07
-4.712 -4.412 7.58607e-07
-4.712 -4.312 1.29619e-06
-4.712 -4.212 2.07252e-06
-4.712 -4.112 3.17281e-06
-4.712 -4.012 4.70774e-06
-4.712 -3.912 6.81907e-06
-4.712 -3.812 9.68521e-06
-4.712 -3.712 1.35259e-05
-4.712 -3.612 1.86046e-05
-4.712 -3.512 2.52255e-05
-4.712 -3.412 3.37232e-05
-4.712 -3.312 4.44394e-05
-4.712 -3.212 5.7682e-05
-4.712 -3.112 7.36624e-05
-4.712 -3.012 9.24066e-05
-4.712 -2.912 0.000113643
-4.712 -2.812 0.000136677
-4.712 -2.712 0.000160269
-4.712 -2.612 0.000182567
-4.712 -2.512 0.000201113
-4.712 -2.412 0.000212988
-4.712 -2.312 0.000215086
-4.712 -2.212 0.000204473
-4.712 -2.112 0.000178732
-4.712 -2.012 0.000136189
-4.712 -1.912 7.59967e-05
-4.712 -1.812 -1.78308e-06
-4.712 -1.712 -9.59201e-05
-4.712 -1.612 -0.000203452
-4.712 -1.512 -0.000318922
-4.712 -1.412 -0.000433684
-4.712 -1.312 -0.000535543
-4.712 -1.212 -0.000608944
-4.712 -1.112 -0.000635829
-4.712 -1.012 -0.000597292
-4.712 -0.912 -0.000476105
-4.712 -0.812 -0.000260089
-4.712 -0.712 5.40066e-05
-4.712 -0.612 0.000456845
-4.712 -0.512 0.000924209
-4.712 -0.412 0.00141731
-4.712 -0.312 0.00188654
-4.712 -0.212 0.00227859
-4.712 -0.112 0.00254536
-4.712 -0.012 0.00265267
-4.712 0.088 0.00258648
-4.712 0.188 0.00235547
-4.712 0.288 0.0019894
-4.712 0.388 0.00153377
-4.712 0.488 0.00104146
-4.712 0.588 0.000563732
-4.712 0.688 0.000142429
-4.712 0.788 -0.000194582
-4.712 0.888 -0.000434525
-4.712 0.988 -0.000577929
-4.712 1.088 -0.000635188
-4.712 1.188 -0.000622639
-4.712 1.288 -0.000559036
-4.712 1.388 -0.000462802
-4.712 1.488 -0.000350181
-4.712 1.588 -0.000234198
-4.712 1.688 -0.000124325
-4.712 1.788 -2.67243e-05
-4.712 1.888 5.51188e-05
-4.712 1.988 0.00011962
-4.712 2.088 0.000166472
-4.712 2.188 0.000196311
-4.712 2.288 0.000210614
-4.712 2.388 0.000211621
-4.712 2.488 0.000202155
-4.712 2.588 0.000185296
-4.712 2.688 0.000164017
-4.712 2.788 0.000140889
-4.712 2.888 0.000117902
-4.712 2.988 9.64322e-05
-4.712 3.088 7.72907e-05
-4.712 3.188 6.08399e-05
-4.712 3.288 4.71169e-05
-4.712 3.388 3.59498e-05
-4.712 3.488 2.70518e-05
-4.712 3.588 2.00898e-05
-4.712 3.688 1.47291e-05
-4.712 3.788 1.06607e-05
-4.712 3.888 7.6141e-06
-4.712 3.988 5.36189e-06
-4.712 4.088 3.71814e-06
-4.712 4.188 2.5344e-06
-4.712 4.288 1.69426e-06
-4.712 4.388 1.10776e-06
-4.712 4.488 7.06272e-07
-4.712 4.588 4.37985e-07
-4.712 4.688 2.64173e-07
-4.712 4.788 1.56175e-07
-4.712 4.888 9.29943e-08
-4.612 -4.912 -2.51984e-07
-4.612 -4.812 -2.19353e-07
-4.612 -4.712 -1.39643e-07
-4.612 -4.612 1.05779e-08
-4.612 -4.512 2.63447e-07
-4.612 -4.412 6.6261e-07
-4.612 -4.312 1.2668e-06
-4.612 -4.212 2.15438e-06
-4.612 -4.112 3.4289e-06
-4.612 -4.012 5.22576e-06
-4.612 -3.912 7.7197e-06
-4.612 -3.812 1.11327e-05
-4.612 -3.712 1.57413e-05
-4.612 -3.612 2.18811e-05
-4.612 -3.512 2.99461e-05
-4.612 -3.412 4.0378e-05
-4.612 -3.312 5.36402e-05
-4.612 -3.212 7.0168e-05
-4.612 -3.112 9.02894e-05
-4.612 -3.012 0.000114108
-4.612 -2.912 0.000141354
-4.612 -2.812 0.000171203
-4.612 -2.712 0.000202116
-4.612 -2.612 0.000231738
-4.612 -2.512 0.000256939
-4.612 -2.412 0.000274075
-4.612 -2.312 0.000279486
-4.612 -2.212 0.000270113
-4.612 -2.112 0.00024402
-4.612 -2.012 0.000200529
-4.612 -1.912 0.000139907
-4.612 -1.812 6.29213e-05
-4.612 -1.712 -2.91564e-05
-4.612 -1.612 -0.000133761
-4.612 -1.512 -0.000245676
-4.612 -1.412 -0.000355745
-4.612 -1.312 -0.000450221
-4.612 -1.212 -0.000511019
-4.612 -1.112 -0.000516894
-4.612 -1.012 -0.000445585
-4.612 -0.912 -0.000276966
-4.612 -0.812 2.80094e-06
-4.612 -0.712 0.00039652
-4.612 -0.612 0.000891564
-4.612 -0.512 0.00145735
-4.612 -0.412 0.00204637
-4.612 -0.312 0.00259974
-4.612 -0.212 0.00305651
-4.612 -0.112 0.00336424
-4.612 -0.012 0.00348728
-4.612 0.088 0.00341144
-4.612 0.188 0.00314546
-4.612 0.288 0.00272009
-4.612 0.388 0.00218437
-4.612 0.488 0.00159813
-4.612 0.588 0.00102169
-4.612 0.688 0.000505956
-4.612 0.788 8.58368e-05
-4.612 0.888 -0.000221861
-4.612 0.988 -0.000416592
-4.612 1.088 -0.000509978
-4.612 1.188 -0.000521028
-4.612 1.288 -0.000471799
-4.612 1.388 -0.000383984
-4.612 1.488 -0.000276545
-4.612 1.588 -0.000164313
-4.612 1.688 -5.75121e-05
-4.612 1.788 3.77938e-05
-4.612 1.888 0.000118528
-4.612 1.988 0.000183207
-4.612 2.088 0.000230971
-4.612 2.188 0.000261408
-4.612 2.288 0.000274931
-4.612 2.388 0.000273164
-4.612 2.488 0.000258916
-4.612 2.588 0.000235736
-4.612 2.688 0.0002073
-4.612 2.788 0.00017687
-4.612 2.888 0.00014698
-4.612 2.988 0.000119351
-4.612 3.088 9.49576e-05
-4.612 3.188 7.41884e-05
-4.612 3.288 5.70174e-05
-4.612 3.388 4.31637e-05
-4.612 3.488 3.22152e-05
-4.612 3.588 2.37158e-05
-4.612 3.688 1.72211e-05
-4.612 3.788 1.23288e-05
-4.612 3.888 8.69312e-06
-4.612 3.988 6.02682e-06
-4.612 4.088 4.09792e-06
-4.612 4.188 2.72295e-06
-4.612 4.288 1.75915e-06
-4.612 4.388 1.09697e-06
-4.612 4.488 6.53253e-07
-4.612 4.588 3.65511e-07
-4.612 4.688 1.87217e-07
-4.612 4.788 8.40637e-08
-4.612 4.888 3.10315e-08
-4.512 -4.912 -4.38516e-07
-4.512 -4.812 -4.31535e-07
-4.512 -4.712 -3.73397e-07
-4.512 -4.612 -2.36561e-07
-4.512 -4.512 1.68698e-08
-4.512 -4.412 4.38493e-07
-4.512 -4.312 1.09792e-06
-4.512 -4.212 2.08825e-06
-4.512 -4.112 3.53301e-06
-4.512 -4.012 5.59441e-06
-4.512 -3.912 8.48311e-06
-4.512 -3.812 1.24687e-05
-4.512 -3.712 1.78898e-05
-4.512 -3.612 2.51618e-05
-4.512 -3.512 3.47785e-05
-4.512 -3.412 4.73016e-05
-4.512 -3.312 6.33308e-05
-4.512 -3.212 8.34444e-05
-4.512 -3.112 0.000108097
-4.512 -3.012 0.000137466
-4.512 -2.912 0.000171246
-4.512 -2.812 0.000208398
-4.512 -2.712 0.000246905
-4.512 -2.612 0.00028363
-4.512 -2.512 0.000314391
-4.512 -2.412 0.000334432
-4.512 -2.312 0.000339325
-4.512 -2.212 0.000326156
-4.512 -2.112 0.000294444
-4.512 -2.012 0.000246109
-4.512 -1.912 0.000184176
-4.512 -1.812 0.000110952
-4.512 -1.712 2.72385e-05
-4.512 -1.612 -6.64011e-05
-4.512 -1.512 -0.000166906
-4.512 -1.412 -0.00026614
-4.512 -1.312 -0.000349743
-4.512 -1.212 -0.000397632
-4.512 -1.112 -0.000385842
-4.512 -1.012 -0.00028942
-4.512 -0.912 -8.63773e-05
-4.512 -0.812 0.000237322
-4.512 -0.712 0.000682183
-4.512 -0.612 0.00123029
-4.512 -0.512 0.00184325
-4.512 -0.412 0.00246522
-4.512 -0.312 0.00303241
-4.512 -0.212 0.00348621
-4.512 -0.112 0.00378362
-4.512 -0.012 0.0039005
-4.512 0.088 0.00382859
-4.512 0.188 0.00357287
-4.512 0.288 0.00315327
-4.512 0.388 0.00260826
-4.512 0.488 0.00199342
-4.512 0.588 0.00137248
-4.512 0.688 0.000804276
-4.512 0.788 0.000331905
-4.512 0.888 -2.18329e-05
-4.512 0.988 -0.000253399
-4.512 1.088 -0.000374077
-4.512 1.188 -0.000404413
-4.512 1.288 -0.000369017
-4.512 1.388 -0.000292357
-4.512 1.488 -0.000195625
-4.512 1.588 -9.46452e-05
-4.512 1.688 9.8528e-07
-4.512 1.788 8.71526e-05
-4.512 1.888 0.000162934
-4.512 1.988 0.000227762
-4.512 2.088 0.0002797
-4.512 2.188 0.000315775
-4.512 2.288 0.00033367
-4.512 2.388 0.000333249
-4.512 2.488 0.000316892
-4.512 2.588 0.00028874
-4.512 2.688 0.000253533
-4.512 2.788 0.000215616
-4.512 2.888 0.00017837
-4.512 2.988 0.000144057
-4.512 3.088 0.000113923
-4.512 3.188 8.84263e-05
-4.512 3.288 6.74877e-05
-4.512 3.388 5.07097e-05
-4.512 3.488 3.75403e-05
-4.512 3.588 2.73856e-05
-4.512 3.688 1.96779e-05
-4.512 3.788 1.39116e-05
-4.512 3.888 9.65718e-06
-4.512 3.988 6.56191e-06
-4.512 4.088 4.34346e-06
-4.512 4.188 2.78015e-06
-4.512 4.288 1.70061e-06
-4.512 4.388 9.73878e-07
-4.512 4.488 5.00939e-07
-4.512 4.588 2.07577e-07
-4.512 4.688 3.86591e-08
-4.512 4.788 -4.63698e-08
-4.512 4.888 -7.69912e-08
-4.412 -4.912 -7.10902e-07
-4.412 -4.812 -7.47572e-07
-4.412 -4.712 -7.30672e-07
-4.412 -4.612 -6.28161e-07
-4.412 -4.512 -3.95823e-07
-4.412 -4.412 2.6605e-08
-4.412 -4.312 7.20478e-07
-4.412 -4.212 1.79473e-06
-4.412 -4.112 3.39407e-06
-4.412 -4.012 5.70909e-06
-4.412 -3.912 8.98826e-06
-4.412 -3.812 1.35512e-05
-4.412 -3.712 1.98023e-05
-4.412 -3.612 2.82416e-05
-4.412 -3.512 3.94687e-05
-4.412 -3.412 5.41737e-05
-4.412 -3.312 7.31021e-05
-4.412 -3.212 9.69825e-05
-4.412 -3.112 0.000126397
-4.412 -3.012 0.000161578
-4.412 -2.912 0.000202122
-4.412 -2.812 0.000246632
-4.412 -2.712 0.000292345
-4.412 -2.612 0.000334884
-4.412 -2.512 0.000368364
-4.412 -2.412 0.000386153
-4.412 -2.312 0.000382515
-4.412 -2.212 0.000354931
-4.412 -2.112 0.000306063
-4.412 -2.012 0.000243621
-4.412 -1.912 0.000176892
-4.412 -1.812 0.00011154
-4.412 -1.712 4.67857e-05
-4.412 -1.612 -2.22472e-05
-4.412 -1.512 -9.8548e-05
-4.412 -1.412 -0.000177819
-4.412 -1.312 -0.000246574
-4.412 -1.212 -0.000283491
-4.412 -1.112 -0.000262597
-4.412 -1.012 -0.000157384
-4.412 -0.912 5.42452e-05
-4.412 -0.812 0.000384112
-4.412 -0.712 0.000827441
-4.412 -0.612 0.00135781
-4.412 -0.512 0.00192644
-4.412 -0.412 0.00247013
-4.412 -0.312 0.00292811
-4.412 -0.212 0.00326085
-4.412 -0.112 0.00345849
-4.412 -0.012 0.00353093
-4.412 0.088 0.0034867
-4.412 0.188 0.00332019
-4.412 0.288 0.00301988
-4.412 0.388 0.00258929
-4.412 0.488 0.00206094
-4.412 0.588 0.00149203
-4.412 0.688 0.000946966
-4.412 0.788 0.000479081
-4.412 0.888 0.000120355
-4.412 0.988 -0.000119588
-4.412 1.088 -0.00024913
-4.412 1.188 -0.000288435
-4.412 1.288 -0.000263386
-4.412 1.388 -0.000200433
-4.412 1.488 -0.000122306
-4.412 1.588 -4.45779e-05
-4.412 1.688 2.62363e-05
-4.412 1.788 9.16738e-05
-4.412 1.888 0.000156665
-4.412 1.988 0.000223338
-4.412 2.088 0.000287527
-4.412 2.188 0.000340444
-4.412 2.288 0.000373652
-4.412 2.388 0.000383195
-4.412 2.488 0.000370478
-4.412 2.588 0.000340646
-4.412 2.688 0.000300245
-4.412 2.788 0.000255387
-4.412 2.888 0.000210803
-4.412 2.988 0.000169602
-4.412 3.088 0.000133466
-4.412 3.188 0.000103001
-4.412 3.288 7.81008e-05
-4.412 3.388 5.82548e-05
-4.412 3.488 4.2764e-05
-4.412 3.588 3.08875e-05
-4.412 3.688 2.19263e-05
-4.412 3.788 1.52642e-05
-4.412 3.888 1.03832e-05
-4.412 3.988 6.86135e-06
-4.412 4.088 4.36315e-06
-4.412 4.188 2.62668e-06
-4.412 4.288 1.45021e-06
-4.412 4.388 6.8001e-07
-4.412 4.488 2.00009e-07
-4.412 4.588 -7.67425e-08
-4.412 4.688 -2.14801e-07
-4.412 4.788 -2.6161e-07
-4.412 4.888 -2.51575e-07
-4.312 -4.912 -1.10076e-06
-4.312 -4.812 -1.20686e-06
-4.312 -4.712 -1.25969e-06
-4.312 -4.612 -1.22227e-06
-4.312 -4.512 -1.04346e-06
-4.312 -4.412 -6.53545e-07
-4.312 -4.312 4.14423e-08
-4.312 -4.212 1.16717e-06
-4.312 -4.112 2.89048e-06
-4.312 -4.012 5.43114e-06
-4.312 -3.912 9.07618e-06
-4.312 -3.812 1.4196e-05
-4.312 -3.712 2.12614e-05
-4.312 -3.612 3.08578e-05
-4.312 -3.512 4.36927e-05
-4.312 -3.412 6.0586e-05
-4.312 -3.312 8.24308e-05
-4.312 -3.212 0.000110105
-4.312 -3.112 0.000144306
-4.312 -3.012 0.000185288
-4.312 -2.912 0.000232463
-4.312 -2.812 0.00028389
-4.312 -2.712 0.000335688
-4.312 -2.612 0.000381589
-4.312 -2.512 0.000412968
-4.312 -2.412 0.000419953
-4.312 -2.312 0.000394217
-4.312 -2.212 0.000333551
-4.312 -2.112 0.000246405
-4.312 -2.012 0.000151857
-4.312 -1.912 7.23736e-05
-4.312 -1.812 2.0965e-05
-4.312 -1.712 -7.07198e-06
-4.312 -1.612 -2.89574e-05
-4.312 -1.512 -6.0645e-05
-4.312 -1.412 -0.000106181
-4.312 -1.312 -0.000154791
-4.312 -1.212 -0.000184388
-4.312 -1.112 -0.000167545
-4.312 -1.012 -7.74683e-05
-4.312 -0.912 0.00010594
-4.312 -0.812 0.000389436
-4.312 -0.712 0.000759556
-4.312 -0.612 0.00117771
-4.312 -0.512 0.00158245
-4.312 -0.412 0.00190489
-4.312 -0.312 0.0020967
-4.312 -0.212 0.00215792
-4.312 -0.112 0.00214153
-4.312 -0.012 0.00212052
-4.312 0.088 0.00213437
-4.312 0.188 0.00215801
-4.312 0.288 0.00212167
-4.312 0.388 0.0019632
-4.312 0.488 0.00166892
-4.312 0.588 0.0012776
-4.312 0.688 0.000856059
-4.312 0.788 0.000469479
-4.312 0.888 0.000162575
-4.312 0.988 -4.54373e-05
-4.312 1.088 -0.000157033
-4.312 1.188 -0.000189683
-4.312 1.288 -0.000169064
-4.312 1.388 -0.000122903
-4.312 1.488 -7.50573e-05
-4.312 1.588 -3.95061e-05
-4.312 1.688 -1.58772e-05
-4.312 1.788 9.40664e-06
-4.312 1.888 5.43559e-05
-4.312 1.988 0.000127559
-4.312 2.088 0.000220026
-4.312 2.188 0.00031055
-4.312 2.288 0.00037849
-4.312 2.388 0.000412712
-4.312 2.488 0.000413197
-4.312 2.588 0.000387211
-4.312 2.688 0.000344495
-4.312 2.788 0.000294049
-4.312 2.888 0.000242679
-4.312 2.988 0.00019477
-4.312 3.088 0.000152658
-4.312 3.188 0.0001172
-4.312 3.288 8.83091e-05
-4.312 3.388 6.53726e-05
-4.312 3.488 4.75491e-05
-4.312 3.588 3.39496e-05
-4.312 3.688 2.37414e-05
-4.312 3.788 1.6197e-05
-4.312 3.888 1.07083e-05
-4.312 3.988 6.78355e-06
-4.312 4.088 4.03332e-06
-4.312 4.188 2.15462e-06
-4.312 4.288 9.14428e-07
-4.312 4.388 1.35224e-07
-4.312 4.488 -3.17202e-07
-4.312 4.588 -5.43549e-07
-4.312 4.688 -6.18708e-07
-4.312 4.788 -5.97751e-07
-4.312 4.888 -5.20513e-07
-4.212 -4.912 -1.64949e-06
-4.212 -4.812 -1.86138e-06
-4.212 -4.712 -2.02447e-06
-4.212 -4.612 -2.09631e-06
-4.212 -4.512 -2.01807e-06
-4.212 -4.412 -1.70968e-06
-4.212 -4.312 -1.06354e-06
-4.212 -4.212 6.36735e-08
-4.212 -4.112 1.86154e-06
-4.212 -4.012 4.5792e-06
-4.212 -3.912 8.54168e-06
-4.212 -3.812 1.41688e-05
-4.212 -3.712 2.19951e-05
-4.212 -3.612 3.26882e-05
-4.212 -3.512 4.70586e-05
-4.212 -3.412 6.60504e-05
-4.212 -3.312 9.06967e-05
-4.212 -3.212 0.000122013
-4.212 -3.112 0.000160794
-4.212 -3.012 0.000207269
-4.212 -2.912 0.000260576
-4.212 -2.812 0.000318024
-4.212 -2.712 0.000374206
-4.212 -2.612 0.000420164
-4.212 -2.512 0.00044314
-4.212 -2.412 0.000427895
-4.212 -2.312 0.000361144
-4.212 -2.212 0.000239851
-4.212 -2.112 7.99854e-05
-4.212 -2.012 -7.87181e-05
-4.212 -1.912 -0.000186397
-4.212 -1.812 -0.000214392
-4.212 -1.712 -0.000175961
-4.212 -1.612 -0.000114657
-4.212 -1.512 -7.19563e-05
-4.212 -1.412 -6.50558e-05
-4.212 -1.312 -8.66854e-05
-4.212 -1.212 -0.000113629
-4.212 -1.112 -0.000116808
-4.212 -1.012 -6.99676e-05
-4.212 -0.912 4.33757e-05
-4.212 -0.812 0.000223033
-4.212 -0.712 0.000445268
-4.212 -0.612 0.000658768
-4.212 -0.512 0.000790631
-4.212 -0.412 0.000770023
-4.212 -0.312 0.00056894
-4.212 -0.212 0.000240968
-4.212 -0.112 -7.77463e-05
-4.212 -0.012 -0.000229995
-4.212 0.088 -0.000134602
-4.212 0.188 0.000157089
-4.212 0.288 0.000497363
-4.212 0.388 0.000737109
-4.212 0.488 0.000800797
-4.212 0.588 0.000699599
-4.212 0.688 0.000498182
-4.212 0.788 0.000271868
-4.212 0.888 7.8268e-05
-4.212 0.988 -5.23773e-05
-4.212 1.088 -0.000114773
-4.212 1.188 -0.000121958
-4.212 1.288 -9.83375e-05
-4.212 1.388 -7.28603e-05
-4.212 1.488 -7.09714e-05
-4.212 1.588 -0.000104612
-4.212 1.688 -0.000163228
-4.212 1.788 -0.00021046
-4.212 1.888 -0.000200665
-4.212 1.988 -0.000111258
-4.212 2.088 3.85273e-05
-4.212 2.188 0.000201352
-4.212 2.288 0.000333301
-4.212 2.388 0.000412937
-4.212 2.488 0.000439524
-4.212 2.588 0.00042462
-4.212 2.688 0.00038342
-4.212 2.788 0.000329357
-4.212 2.888 0.000272228
-4.212 2.988 0.000218172
-4.212 3.088 0.00017042
-4.212 3.188 0.00013019
-4.212 3.288 9.74634e-05
-4.212 3.388 7.15536e-05
-4.212 3.488 5.14877e-05
-4.212 3.588 3.62371e-05
-4.212 3.688 2.4842e-05
-4.212 3.788 1.64678e-05
-4.212 3.888 1.04208e-05
-4.212 3.988 6.1417e-06
-4.212 4.088 3.18882e-06
-4.212 4.188 1.21863e-06
-4.212 4.288 -3.33797e-08
-4.212 4.388 -7.69324e-07
-4.212 4.488 -1.14264e-06
-4.212 4.588 -1.26898e-06
-4.212 4.688 -1.23469e-06
-4.212 4.788 -1.10339e-06
-4.212 4.888 -9.21011e-07
-4.112 -4.912 -2.41069e-06
-4.112 -4.812 -2.77899e-06
-4.112 -4.712 -3.10915e-06
-4.112 -4.612 -3.35256e-06
-4.112 -4.512 -3.44168e-06
-4.112 -4.412 -3.28483e-06
-4.112 -4.312 -2.75944e-06
-4.112 -4.212 -1.70337e-06
-4.112 -4.112 9.63469e-08
-4.112 -4.012 2.91791e-06
-4.112 -3.912 7.12266e-06
-4.112 -3.812 1.31762e-05
-4.112 -3.712 2.16712e-05
-4.112 -3.612 3.3349e-05
-4.112 -3.512 4.91116e-05
-4.112 -3.412 7.00133e-05
-4.112 -3.312 9.72102e-05
-4.112 -3.212 0.000131835
-4.112 -3.112 0.000174753
-4.112 -3.012 0.000226134
-4.112 -2.912 0.000284768
-4.112 -2.812 0.000347069
-4.112 -2.712 0.000405771
-4.112 -2.612 0.000448516
-4.112 -2.512 0.00045697
-4.112 -2.412 0.000407998
-4.112 -2.312 0.000279859
-4.112 -2.212 6.35961e-05
-4.112 -2.112 -0.000215118
-4.112 -2.012 -0.000480332
-4.112 -1.912 -0.000636204
-4.112 -1.812 -0.000629567
-4.112 -1.712 -0.000487
-4.112 -1.612 -0.000295202
-4.112 -1.512 -0.000140171
-4.112 -1.412 -6.01487e-05
-4.112 -1.312 -4.85304e-05
-4.112 -1.212 -7.83912e-05
-4.112 -1.112 -0.000117963
-4.112 -1.012 -0.000141429
-4.112 -0.912 -0.000136005
-4.112 -0.812 -0.000107751
-4.112 -0.712 -8.69356e-05
